,CODDEPTO,DEPARTAMENTO,CODMPIO,MUNICIPIO,value,year
3578,68,SANTANDER,68755,SOCORRO,,2009
3579,68,SANTANDER,68773,SUCRE,191.0,2009
3580,68,SANTANDER,68861,VÉLEZ,29.0,2009
3581,76,VALLE DEL CAUCA,76100,BOLÍVAR,1.0,2009
3582,76,VALLE DEL CAUCA,76109,BUENAVENTURA,794.0,2009
3583,76,VALLE DEL CAUCA,76001,CALI,,2009
3584,76,VALLE DEL CAUCA,76126,CALIMA (El Darién),134.0,2009
3585,76,VALLE DEL CAUCA,76233,DAGUA,,2009
3586,76,VALLE DEL CAUCA,76364,JAMUNDÍ,,2009
3587,76,VALLE DEL CAUCA,76834,TULUÁ,,2009
3588,97,VAUPÉS,97161,CARURÚ,63.0,2009
3589,97,VAUPÉS,97001,MITÚ,190.0,2009
3590,97,VAUPÉS,97511,PACOA (Cor. Departamental),78.0,2009
3591,97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),15.0,2009
3592,97,VAUPÉS,97666,TARAIRA,1.0,2009
3593,97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),4.0,2009
3594,99,VICHADA,99773,CUMARIBO,3093.0,2009
3595,99,VICHADA,99524,LA PRIMAVERA,35.0,2009
3596,99,VICHADA,99624,SANTA ROSALÍA,12.0,2009
3597,91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),81.0,2010
3598,91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),113.0,2010
3599,91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),12.0,2010
3600,91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),10.0,2010
3601,91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),15.0,2010
3602,91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),73.0,2010
3603,91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),,2010
3604,91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),34.0,2010
3605,5,ANTIOQUIA,5031,AMALFI,103.0,2010
3606,5,ANTIOQUIA,5040,ANORÍ,526.0,2010
3607,5,ANTIOQUIA,5045,APARTADÓ,70.0,2010
3608,5,ANTIOQUIA,5055,ARGELIA,9.0,2010
3609,5,ANTIOQUIA,5107,BRICEÑO,94.0,2010
3610,5,ANTIOQUIA,5120,CÁCERES,1056.0,2010
3611,5,ANTIOQUIA,5134,CAMPAMENTO,,2010
3612,5,ANTIOQUIA,5142,CARACOLÍ,2.0,2010
3613,5,ANTIOQUIA,5147,CAREPA,4.0,2010
3614,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,,2010
3615,5,ANTIOQUIA,5154,CAUCASIA,,2010
3616,5,ANTIOQUIA,5172,CHIGORODÓ,7.0,2010
3617,5,ANTIOQUIA,5197,COCORNÁ,,2010
3618,5,ANTIOQUIA,5234,DABEIBA,4.0,2010
3619,5,ANTIOQUIA,5237,DON MATÍAS,,2010
3620,5,ANTIOQUIA,5250,EL BAGRE,1110.0,2010
3621,5,ANTIOQUIA,5284,FRONTINO,,2010
3622,5,ANTIOQUIA,5310,GÓMEZ PLATA,,2010
3623,5,ANTIOQUIA,5361,ITUANGO,16.0,2010
3624,5,ANTIOQUIA,5425,MACEO,,2010
3625,5,ANTIOQUIA,5475,MURINDÓ,,2010
3626,5,ANTIOQUIA,5480,MUTATÁ,7.0,2010
3627,5,ANTIOQUIA,5483,NARIÑO,29.0,2010
3628,5,ANTIOQUIA,5495,NECHÍ,119.0,2010
3629,5,ANTIOQUIA,5490,NECOCLÍ,,2010
3630,5,ANTIOQUIA,5579,PUERTO BERRÍO,,2010
3631,5,ANTIOQUIA,5585,PUERTO NARE,17.0,2010
3632,5,ANTIOQUIA,5591,PUERTO TRIUNFO,,2010
3633,5,ANTIOQUIA,5604,REMEDIOS,85.0,2010
3634,5,ANTIOQUIA,5628,SABANALARGA,,2010
3635,5,ANTIOQUIA,5647,SAN ANDRÉS,,2010
3636,5,ANTIOQUIA,5649,SAN CARLOS,13.0,2010
3637,5,ANTIOQUIA,5652,SAN FRANCISCO,139.0,2010
3638,5,ANTIOQUIA,5660,SAN LUIS,37.0,2010
3639,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,,2010
3640,5,ANTIOQUIA,5667,SAN RAFAEL,,2010
3641,5,ANTIOQUIA,5670,SAN ROQUE,2.0,2010
3642,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,,2010
3643,5,ANTIOQUIA,5736,SEGOVIA,316.0,2010
3644,5,ANTIOQUIA,5756,SONSÓN,45.0,2010
3645,5,ANTIOQUIA,5790,TARAZÁ,986.0,2010
3646,5,ANTIOQUIA,5819,TOLEDO,,2010
3647,5,ANTIOQUIA,5837,TURBO,12.0,2010
3648,5,ANTIOQUIA,5842,URAMITA,,2010
3649,5,ANTIOQUIA,5847,URRAO,22.0,2010
3650,5,ANTIOQUIA,5854,VALDIVIA,134.0,2010
3651,5,ANTIOQUIA,5858,VEGACHÍ,,2010
3652,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,,2010
3653,5,ANTIOQUIA,5885,YALÍ,,2010
3654,5,ANTIOQUIA,5887,YARUMAL,2.0,2010
3655,5,ANTIOQUIA,5890,YOLOMBÓ,,2010
3656,5,ANTIOQUIA,5893,YONDÓ (Casabe),,2010
3657,5,ANTIOQUIA,5895,ZARAGOZA,384.0,2010
3658,81,ARAUCA,81065,ARAUQUITA,123.0,2010
3659,81,ARAUCA,81300,FORTUL,46.0,2010
3660,81,ARAUCA,81591,PUERTO RONDÓN,3.0,2010
3661,81,ARAUCA,81736,SARAVENA,15.0,2010
3662,81,ARAUCA,81794,TAME,60.0,2010
3663,13,BOLÍVAR,13006,ACHÍ,60.0,2010
3664,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,6.0,2010
3665,13,BOLÍVAR,13042,ARENAL,114.0,2010
3666,13,BOLÍVAR,13074,BARRANCO DE LOBA,22.0,2010
3667,13,BOLÍVAR,13160,CANTAGALLO,312.0,2010
3668,13,BOLÍVAR,13268,EL PEÑÓN,,2010
3669,13,BOLÍVAR,13458,MONTECRISTO,709.0,2010
3670,13,BOLÍVAR,13473,MORALES,300.0,2010
3671,13,BOLÍVAR,13490,NOROSI,,2010
3672,13,BOLÍVAR,13600,RIOVIEJO,163.0,2010
3673,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,33.0,2010
3674,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,82.0,2010
3675,13,BOLÍVAR,13670,SAN PABLO,376.0,2010
3676,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,745.0,2010
3677,13,BOLÍVAR,13744,SIMITÍ,132.0,2010
3678,13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),270.0,2010
3679,15,BOYACÁ,15212,COPER,,2010
3680,15,BOYACÁ,15223,CUBARÁ,7.0,2010
3681,15,BOYACÁ,15401,LA VICTORIA,,2010
3682,15,BOYACÁ,15442,MARIPÍ,,2010
3683,15,BOYACÁ,15480,MUZO,,2010
3684,15,BOYACÁ,15507,OTANCHE,30.0,2010
3685,15,BOYACÁ,15531,PAUNA,,2010
3686,15,BOYACÁ,15572,PUERTO BOYACÁ,68.0,2010
3687,15,BOYACÁ,15580,QUÍPAMA,,2010
3688,15,BOYACÁ,15681,SAN PABLO DE BORBUR,,2010
3689,15,BOYACÁ,15696,SANTA SOFÍA,,2010
3690,15,BOYACÁ,15832,TUNUNGUÁ,,2010
3691,17,CALDAS,17433,MANZANARES,,2010
3692,17,CALDAS,17495,NORCASIA,8.0,2010
3693,17,CALDAS,17541,PENSILVANIA,7.0,2010
3694,17,CALDAS,17662,SAMANÁ,30.0,2010
3695,17,CALDAS,17867,VICTORIA,,2010
3696,18,CAQUETÁ,18029,ALBANIA,7.0,2010
3697,18,CAQUETÁ,18094,BELÉN DE LOS ANDAQUÍES,79.0,2010
3698,18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,603.0,2010
3699,18,CAQUETÁ,18205,CURILLO,125.0,2010
3700,18,CAQUETÁ,18247,EL DONCELLO,55.0,2010
3701,18,CAQUETÁ,18256,EL PAUJIL,31.0,2010
3702,18,CAQUETÁ,18001,FLORENCIA,9.0,2010
3703,18,CAQUETÁ,18460,MILÁN,181.0,2010
3704,18,CAQUETÁ,18410,MONTAÑITA,239.0,2010
3705,18,CAQUETÁ,18479,MORELIA,1.0,2010
3706,18,CAQUETÁ,18592,PUERTO RICO,148.0,2010
3707,18,CAQUETÁ,18610,SAN JOSÉ DEL FRAGUA,145.0,2010
3708,18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,215.0,2010
3709,18,CAQUETÁ,18756,SOLANO,567.0,2010
3710,18,CAQUETÁ,18785,SOLITA,78.0,2010
3711,18,CAQUETÁ,18860,VALPARAÍSO,95.0,2010
3712,19,CAUCA,19022,ALMAGUER,4.0,2010
3713,19,CAUCA,19050,ARGELIA,296.0,2010
3714,19,CAUCA,19075,BALBOA,77.0,2010
3715,19,CAUCA,19100,BOLÍVAR,142.0,2010
3716,19,CAUCA,19110,BUENOS AIRES,,2010
3717,19,CAUCA,19130,CAJIBÍO,,2010
3718,19,CAUCA,19142,CALOTO,,2010
3719,19,CAUCA,19212,CORINTO,,2010
3720,19,CAUCA,19256,EL TAMBO,1560.0,2010
3721,19,CAUCA,19290,FLORENCIA,29.0,2010
3722,19,CAUCA,19318,GUAPI,1022.0,2010
3723,19,CAUCA,19392,LA SIERRA,,2010
3724,19,CAUCA,19397,LA VEGA,,2010
3725,19,CAUCA,19418,LÓPEZ,791.0,2010
3726,19,CAUCA,19450,MERCADERES,137.0,2010
3727,19,CAUCA,19455,MIRANDA,,2010
3728,19,CAUCA,19473,MORALES,55.0,2010
3729,19,CAUCA,19532,PATÍA  (El Bordo),82.0,2010
3730,19,CAUCA,19533,PIAMONTE,131.0,2010
3731,19,CAUCA,19622,ROSAS,,2010
3732,19,CAUCA,19701,SANTA ROSA,,2010
3733,19,CAUCA,19760,SOTARÁ (Paispamba),,2010
3734,19,CAUCA,19780,SUÁREZ,1.0,2010
3735,19,CAUCA,19785,SUCRE,,2010
3736,19,CAUCA,19807,TIMBÍO,,2010
3737,19,CAUCA,19809,TIMBIQUÍ,1581.0,2010
3738,19,CAUCA,19821,TORIBÍO,,2010
3739,20,CESAR,20011,AGUACHICA,,2010
3740,20,CESAR,20178,CHIRIGUANÁ,,2010
3741,20,CESAR,20310,GONZÁLEZ,,2010
3742,20,CESAR,20383,LA GLORIA,,2010
3743,20,CESAR,20517,PAILITAS,,2010
3744,20,CESAR,20550,PELAYA,,2010
3745,20,CESAR,20710,SAN ALBERTO,,2010
3746,20,CESAR,20770,SAN MARTÍN,,2010
3747,27,CHOCÓ,27006,ACANDÍ,,2010
3748,27,CHOCÓ,27025,ALTO BAUDÓ (Pie de Pató),489.0,2010
3749,27,CHOCÓ,27050,ATRATO (Yuto),,2010
3750,27,CHOCÓ,27075,BAHÍA SOLANO (Mutis),7.0,2010
3751,27,CHOCÓ,27077,BAJO BAUDÓ  (Pizarro),341.0,2010
3752,27,CHOCÓ,27099,BOJAYÁ (Bellavista),,2010
3753,27,CHOCÓ,27150,CARMEN DEL DARIÉN  (Curbaradó),,2010
3754,27,CHOCÓ,27205,CONDOTO,33.0,2010
3755,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,133.0,2010
3756,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,60.0,2010
3757,27,CHOCÓ,27361,ISTMINA,847.0,2010
3758,27,CHOCÓ,27372,JURADÓ,13.0,2010
3759,27,CHOCÓ,27413,LLORÓ,10.0,2010
3760,27,CHOCÓ,27425,MEDIO ATRATO (Beté),4.0,2010
3761,27,CHOCÓ,27430,MEDIO BAUDÓ (Boca de Pepé),333.0,2010
3762,27,CHOCÓ,27450,MEDIO SAN JUAN (Andagoya),,2010
3763,27,CHOCÓ,27491,NÓVITA,249.0,2010
3764,27,CHOCÓ,27495,NUQUÍ,13.0,2010
3765,27,CHOCÓ,27001,QUIBDÓ,26.0,2010
3766,27,CHOCÓ,27580,RÍO IRÓ (Santa Rita),,2010
3767,27,CHOCÓ,27600,RÍO QUITO (Paimadó),30.0,2010
3768,27,CHOCÓ,27615,RIOSUCIO,243.0,2010
3769,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,107.0,2010
3770,27,CHOCÓ,27745,SIPÍ,191.0,2010
3771,27,CHOCÓ,27787,TADÓ,,2010
3772,27,CHOCÓ,27800,UNGUÍA,29.0,2010
3773,27,CHOCÓ,27810,UNIÓN PANAMERICANA (Ánimas),,2010
3774,23,CÓRDOBA,23350,LA APARTADA,,2010
3775,23,CÓRDOBA,23466,MONTELÍBANO,835.0,2010
3776,23,CÓRDOBA,23580,PUERTO LIBERTADOR,579.0,2010
3777,23,CÓRDOBA,23682,SAN JOSÉ DE URÉ,,2010
3778,23,CÓRDOBA,23807,TIERRALTA,2474.0,2010
3779,23,CÓRDOBA,23855,VALENCIA,1.0,2010
3780,25,CUNDINAMARCA,25148,CAPARRAPÍ,1.0,2010
3781,25,CUNDINAMARCA,25518,PAIME,,2010
3782,25,CUNDINAMARCA,25823,TOPAIPÍ,,2010
3783,25,CUNDINAMARCA,25885,YACOPÍ,31.0,2010
3784,94,GUAINÍA,94343,BARRANCO MINA (Cor. Departamental),122.0,2010
3785,94,GUAINÍA,94001,INIRIDA,147.0,2010
3786,94,GUAINÍA,94663,MAPIRIPANA (Cor. Departamental),,2010
3787,94,GUAINÍA,94888,MORICHAL (Morichal Nuevo) (Cor. Departamental),93.0,2010
3788,94,GUAINÍA,94887,PANÁ PANÁ (Campo Alegre) (Cor. Departamental),29.0,2010
3789,94,GUAINÍA,94884,PUERTO COLOMBIA (Cor. Departamental),55.0,2010
3790,95,GUAVIARE,95015,CALAMAR,546.0,2010
3791,95,GUAVIARE,95025,EL RETORNO,1732.0,2010
3792,95,GUAVIARE,95200,MIRAFLORES,1719.0,2010
3793,95,GUAVIARE,95001,SAN JOSÉ DEL GUAVIARE,1704.0,2010
3794,44,LA GUAJIRA,44090,DIBULLA,132.0,2010
3795,44,LA GUAJIRA,44001,RIOHACHA,2.0,2010
3796,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,,2010
3797,47,MAGDALENA,47053,ARACATACA,36.0,2010
3798,47,MAGDALENA,47189,CIÉNAGA,20.0,2010
3799,47,MAGDALENA,47288,FUNDACIÓN,,2010
3800,47,MAGDALENA,47001,SANTA MARTA (Distrito Turístico Cultural e Histórico),65.0,2010
3801,50,META,50251,EL CASTILLO,,2010
3802,50,META,50350,LA MACARENA,186.0,2010
3803,50,META,50400,LEJANÍAS,,2010
3804,50,META,50325,MAPIRIPÁN,1144.0,2010
3805,50,META,50330,MESETAS,7.0,2010
3806,50,META,50450,PUERTO CONCORDIA,76.0,2010
3807,50,META,50568,PUERTO GAITÁN,181.0,2010
3808,50,META,50577,PUERTO LLERAS,13.0,2010
3809,50,META,50573,PUERTO LÓPEZ,,2010
3810,50,META,50590,PUERTO RICO,757.0,2010
3811,50,META,50683,SAN JUAN DE ARAMA,87.0,2010
3812,50,META,50689,SAN MARTÍN,,2010
3813,50,META,50370,URIBE,36.0,2010
3814,50,META,50711,VISTAHERMOSA,521.0,2010
3815,52,NARIÑO,52019,ALBÁN (San José),,2010
3816,52,NARIÑO,52036,ANCUYA,,2010
3817,52,NARIÑO,52079,BARBACOAS,3433.0,2010
3818,52,NARIÑO,52110,BUESACO,,2010
3819,52,NARIÑO,52207,CONSACÁ,,2010
3820,52,NARIÑO,52210,CONTADERO,,2010
3821,52,NARIÑO,52215,CÓRDOBA,,2010
3822,52,NARIÑO,52227,CUMBAL,,2010
3823,52,NARIÑO,52233,CUMBITARA,221.0,2010
3824,52,NARIÑO,52250,EL CHARCO,748.0,2010
3825,52,NARIÑO,52254,EL PEÑOL,86.0,2010
3826,52,NARIÑO,52256,EL ROSARIO,253.0,2010
3827,52,NARIÑO,52260,EL TAMBO,65.0,2010
3828,52,NARIÑO,52520,FRANCISCO PIZARRO (Salahonda),189.0,2010
3829,52,NARIÑO,52356,IPIALES,139.0,2010
3830,52,NARIÑO,52381,LA FLORIDA,,2010
3831,52,NARIÑO,52385,LA LLANADA,24.0,2010
3832,52,NARIÑO,52390,LA TOLA,139.0,2010
3833,52,NARIÑO,52405,LEIVA,36.0,2010
3834,52,NARIÑO,52411,LINARES,96.0,2010
3835,52,NARIÑO,52418,LOS ANDES (Sotomayor),103.0,2010
3836,52,NARIÑO,52427,MAGÜÍ (Payán),1207.0,2010
3837,52,NARIÑO,52435,MALLAMA (Piedrancha),,2010
3838,52,NARIÑO,52473,MOSQUERA,84.0,2010
3839,52,NARIÑO,52490,OLAYA HERRERA (Bocas de Satinga),612.0,2010
3840,52,NARIÑO,52540,POLICARPA,235.0,2010
3841,52,NARIÑO,52573,PUERRES,,2010
3842,52,NARIÑO,52612,RICAURTE,75.0,2010
3843,52,NARIÑO,52621,ROBERTO PAYÁN (San José),1585.0,2010
3844,52,NARIÑO,52678,SAMANIEGO,531.0,2010
3845,52,NARIÑO,52693,SAN PABLO,,2010
3846,52,NARIÑO,52683,SANDONÁ,,2010
3847,52,NARIÑO,52696,SANTA BÁRBARA (Iscuandé),615.0,2010
3848,52,NARIÑO,52699,SANTA CRUZ (Guachavés),11.0,2010
3849,52,NARIÑO,52835,TUMACO,5464.0,2010
3850,54,NORTE DE SANTANDER,54003,ÁBREGO,,2010
3851,54,NORTE DE SANTANDER,54109,BUCARASICA,,2010
3852,54,NORTE DE SANTANDER,54128,CÁCHIRA,37.0,2010
3853,54,NORTE DE SANTANDER,54206,CONVENCIÓN,68.0,2010
3854,54,NORTE DE SANTANDER,54001,CÚCUTA,10.0,2010
3855,54,NORTE DE SANTANDER,54245,EL CARMEN,86.0,2010
3856,54,NORTE DE SANTANDER,54250,EL TARRA,217.0,2010
3857,54,NORTE DE SANTANDER,54261,EL ZULIA,2.0,2010
3858,54,NORTE DE SANTANDER,54344,HACARÍ,1.0,2010
3859,54,NORTE DE SANTANDER,54385,LA ESPERANZA,61.0,2010
3860,54,NORTE DE SANTANDER,54398,LA PLAYA,,2010
3861,54,NORTE DE SANTANDER,54418,LOURDES,,2010
3862,54,NORTE DE SANTANDER,54498,OCAÑA,,2010
3863,54,NORTE DE SANTANDER,54670,SAN CALIXTO,,2010
3864,54,NORTE DE SANTANDER,54720,SARDINATA,193.0,2010
3865,54,NORTE DE SANTANDER,54800,TEORAMA,271.0,2010
3866,54,NORTE DE SANTANDER,54810,TIBÚ,943.0,2010
3867,54,NORTE DE SANTANDER,54820,TOLEDO,,2010
3868,86,PUTUMAYO,86001,MOCOA,15.0,2010
3869,86,PUTUMAYO,86320,ORITO,556.0,2010
3870,86,PUTUMAYO,86568,PUERTO ASÍS,1551.0,2010
3871,86,PUTUMAYO,86569,PUERTO CAICEDO,281.0,2010
3872,86,PUTUMAYO,86571,PUERTO GUZMÁN,623.0,2010
3873,86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,1044.0,2010
3874,86,PUTUMAYO,86757,SAN MIGUEL (La Dorada),136.0,2010
3875,86,PUTUMAYO,86760,SANTIAGO,3.0,2010
3876,86,PUTUMAYO,86865,VALLE DEL GUAMUEZ (La Hormiga),335.0,2010
3877,86,PUTUMAYO,86885,VILLAGARZÓN,241.0,2010
3878,68,SANTANDER,68020,ALBANIA,,2010
3879,68,SANTANDER,68081,BARRANCABERMEJA,,2010
3880,68,SANTANDER,68092,BETULIA,,2010
3881,68,SANTANDER,68101,BOLÍVAR,165.0,2010
3882,68,SANTANDER,68176,CHIMA,,2010
3883,68,SANTANDER,68190,CIMITARRA,106.0,2010
3884,68,SANTANDER,68209,CONFINES,,2010
3885,68,SANTANDER,68211,CONTRATACIÓN,,2010
3886,68,SANTANDER,68235,EL CARMEN,,2010
3887,68,SANTANDER,68250,EL PEÑÓN,14.0,2010
3888,68,SANTANDER,68255,EL PLAYÓN,12.0,2010
3889,68,SANTANDER,68271,FLORIÁN,,2010
3890,68,SANTANDER,68307,GIRÓN,,2010
3891,68,SANTANDER,68322,GUAPOTÁ,,2010
3892,68,SANTANDER,68324,GUAVATÁ,,2010
3893,68,SANTANDER,68344,HATO,,2010
3894,68,SANTANDER,68377,LA BELLEZA,31.0,2010
3895,68,SANTANDER,68397,LA PAZ,,2010
3896,68,SANTANDER,68385,LANDÁZURI,78.0,2010
3897,68,SANTANDER,68522,PALMAR,,2010
3898,68,SANTANDER,68524,PALMAS DEL SOCORRO,,2010
3899,68,SANTANDER,68573,PUERTO PARRA,27.0,2010
3900,68,SANTANDER,68615,RIONEGRO,23.0,2010
3901,68,SANTANDER,68655,SABANA DE TORRES,,2010
3902,68,SANTANDER,68689,SAN VICENTE DE CHUCURÍ,,2010
3903,68,SANTANDER,68720,SANTA HELENA DEL OPÓN,48.0,2010
3904,68,SANTANDER,68745,SIMACOTA,35.0,2010
3905,68,SANTANDER,68755,SOCORRO,,2010
3906,68,SANTANDER,68773,SUCRE,95.0,2010
3907,68,SANTANDER,68861,VÉLEZ,39.0,2010
3908,76,VALLE DEL CAUCA,76100,BOLÍVAR,15.0,2010
3909,76,VALLE DEL CAUCA,76109,BUENAVENTURA,558.0,2010
3910,76,VALLE DEL CAUCA,76001,CALI,,2010
3911,76,VALLE DEL CAUCA,76126,CALIMA (El Darién),92.0,2010
3912,76,VALLE DEL CAUCA,76233,DAGUA,,2010
3913,76,VALLE DEL CAUCA,76364,JAMUNDÍ,,2010
3914,76,VALLE DEL CAUCA,76834,TULUÁ,,2010
3915,97,VAUPÉS,97161,CARURÚ,60.0,2010
3916,97,VAUPÉS,97001,MITÚ,424.0,2010
3917,97,VAUPÉS,97511,PACOA (Cor. Departamental),183.0,2010
3918,97,VAUPÉS,97777,PAPUNAUA (Cor. Departamental),27.0,2010
3919,97,VAUPÉS,97666,TARAIRA,14.0,2010
3920,97,VAUPÉS,97889,YAVARATÉ (Cor. Departamental),13.0,2010
3921,99,VICHADA,99773,CUMARIBO,2705.0,2010
3922,99,VICHADA,99524,LA PRIMAVERA,38.0,2010
3923,99,VICHADA,99624,SANTA ROSALÍA,,2010
3924,91,AMAZONAS,91263,EL ENCANTO (Cor. Departamental),35.0,2011
3925,91,AMAZONAS,91405,LA CHORRERA (Cor. Departamental),36.0,2011
3926,91,AMAZONAS,91407,LA PEDRERA (Cor. Departamental),,2011
3927,91,AMAZONAS,91430,LA VICTORIA (Pacoa) (Cor. Departamental),,2011
3928,91,AMAZONAS,91460,MIRITÍ-PARANÁ (Campoamor) (Cor. Departamental),,2011
3929,91,AMAZONAS,91530,PUERTO ALEGRÍA (Cor. Departamental),44.0,2011
3930,91,AMAZONAS,91536,PUERTO ARICA (Cor. Departamental),,2011
3931,91,AMAZONAS,91669,SANTANDER (Araracuara) (Cor. Departamental),7.0,2011
3932,5,ANTIOQUIA,5031,AMALFI,29.0,2011
3933,5,ANTIOQUIA,5040,ANORÍ,208.0,2011
3934,5,ANTIOQUIA,5045,APARTADÓ,,2011
3935,5,ANTIOQUIA,5055,ARGELIA,42.0,2011
3936,5,ANTIOQUIA,5107,BRICEÑO,38.0,2011
3937,5,ANTIOQUIA,5120,CÁCERES,453.0,2011
3938,5,ANTIOQUIA,5134,CAMPAMENTO,,2011
3939,5,ANTIOQUIA,5142,CARACOLÍ,2.0,2011
3940,5,ANTIOQUIA,5147,CAREPA,,2011
3941,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,,2011
3942,5,ANTIOQUIA,5154,CAUCASIA,,2011
3943,5,ANTIOQUIA,5172,CHIGORODÓ,1.0,2011
3944,5,ANTIOQUIA,5197,COCORNÁ,1.0,2011
3945,5,ANTIOQUIA,5234,DABEIBA,2.0,2011
3946,5,ANTIOQUIA,5237,DON MATÍAS,,2011
3947,5,ANTIOQUIA,5250,EL BAGRE,317.0,2011
3948,5,ANTIOQUIA,5284,FRONTINO,,2011
3949,5,ANTIOQUIA,5310,GÓMEZ PLATA,,2011
3950,5,ANTIOQUIA,5361,ITUANGO,82.0,2011
3951,5,ANTIOQUIA,5425,MACEO,,2011
3952,5,ANTIOQUIA,5475,MURINDÓ,3.0,2011
3953,5,ANTIOQUIA,5480,MUTATÁ,,2011
3954,5,ANTIOQUIA,5483,NARIÑO,66.0,2011
3955,5,ANTIOQUIA,5495,NECHÍ,210.0,2011
3956,5,ANTIOQUIA,5490,NECOCLÍ,,2011
3957,5,ANTIOQUIA,5579,PUERTO BERRÍO,3.0,2011
3958,5,ANTIOQUIA,5585,PUERTO NARE,22.0,2011
3959,5,ANTIOQUIA,5591,PUERTO TRIUNFO,,2011
3960,5,ANTIOQUIA,5604,REMEDIOS,86.0,2011
3961,5,ANTIOQUIA,5628,SABANALARGA,,2011
3962,5,ANTIOQUIA,5647,SAN ANDRÉS,,2011
3963,5,ANTIOQUIA,5649,SAN CARLOS,44.0,2011
3964,5,ANTIOQUIA,5652,SAN FRANCISCO,129.0,2011
3965,5,ANTIOQUIA,5660,SAN LUIS,114.0,2011
3966,5,ANTIOQUIA,5665,SAN PEDRO DE URABÁ,,2011
3967,5,ANTIOQUIA,5667,SAN RAFAEL,,2011
3968,5,ANTIOQUIA,5670,SAN ROQUE,,2011
3969,5,ANTIOQUIA,5686,SANTA ROSA DE OSOS,,2011
3970,5,ANTIOQUIA,5736,SEGOVIA,202.0,2011
3971,5,ANTIOQUIA,5756,SONSÓN,44.0,2011
3972,5,ANTIOQUIA,5790,TARAZÁ,635.0,2011
3973,5,ANTIOQUIA,5819,TOLEDO,,2011
3974,5,ANTIOQUIA,5837,TURBO,,2011
3975,5,ANTIOQUIA,5842,URAMITA,,2011
3976,5,ANTIOQUIA,5847,URRAO,32.0,2011
3977,5,ANTIOQUIA,5854,VALDIVIA,199.0,2011
3978,5,ANTIOQUIA,5858,VEGACHÍ,7.0,2011
3979,5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,13.0,2011
3980,5,ANTIOQUIA,5885,YALÍ,,2011
3981,5,ANTIOQUIA,5887,YARUMAL,3.0,2011
3982,5,ANTIOQUIA,5890,YOLOMBÓ,,2011
3983,5,ANTIOQUIA,5893,YONDÓ (Casabe),69.0,2011
3984,5,ANTIOQUIA,5895,ZARAGOZA,49.0,2011
3985,81,ARAUCA,81065,ARAUQUITA,42.0,2011
3986,81,ARAUCA,81300,FORTUL,24.0,2011
3987,81,ARAUCA,81591,PUERTO RONDÓN,2.0,2011
3988,81,ARAUCA,81736,SARAVENA,15.0,2011
3989,81,ARAUCA,81794,TAME,50.0,2011
3990,13,BOLÍVAR,13006,ACHÍ,5.0,2011
3991,13,BOLÍVAR,13030,ALTOS DEL ROSARIO,16.0,2011
3992,13,BOLÍVAR,13042,ARENAL,57.0,2011
3993,13,BOLÍVAR,13074,BARRANCO DE LOBA,16.0,2011
3994,13,BOLÍVAR,13160,CANTAGALLO,255.0,2011
3995,13,BOLÍVAR,13268,EL PEÑÓN,,2011
3996,13,BOLÍVAR,13458,MONTECRISTO,535.0,2011
3997,13,BOLÍVAR,13473,MORALES,55.0,2011
3998,13,BOLÍVAR,13490,NOROSI,,2011
3999,13,BOLÍVAR,13600,RIOVIEJO,66.0,2011
4000,13,BOLÍVAR,13655,SAN JACINTO DEL CAUCA,132.0,2011
4001,13,BOLÍVAR,13667,SAN MARTÍN DE LOBA,17.0,2011
4002,13,BOLÍVAR,13670,SAN PABLO,384.0,2011
4003,13,BOLÍVAR,13688,SANTA ROSA DEL SUR,264.0,2011
4004,13,BOLÍVAR,13744,SIMITÍ,131.0,2011
4005,13,BOLÍVAR,13810,TIQUISIO (Puerto Rico),274.0,2011
